Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW19,OUT019,267.0076055
FDU40,OUT049,3217.741869
FDK15,OUT045,1406.240666
DRF15,OUT035,2472.404737
FDQ25,OUT017,2894.88363
FDI48,OUT019,216.1050277
FDS49,OUT046,1188.141019
FDV22,OUT046,2677.688363
NCV42,OUT046,1673.378213
FDX26,OUT046,2789.759526
FDI33,OUT018,1172.635802
FDZ14,OUT049,1861.823575
FDG10,OUT013,810.6678518
FDM38,OUT018,632.9395286
FDG26,OUT027,6183.450009
FDH46,OUT035,1628.588943
FDN13,OUT018,1319.700878
FDU57,OUT035,2498.322271
NCI06,OUT046,2724.903938
FDM38,OUT045,760.498139
NCG42,OUT010,292.5480756
FDL39,OUT045,2933.995281
FDT31,OUT019,407.9050937
FDV59,OUT013,3621.821739
FDB49,OUT035,1609.893924
FDD58,OUT049,1595.143332
DRN59,OUT046,742.4074752
FDX48,OUT049,2457.471568
FDQ11,OUT049,4119.809176
FDY12,OUT049,756.796817
FDQ11,OUT045,4111.151963
DRI11,OUT017,1852.545948
FDY32,OUT027,4300.496095
FDS51,OUT045,920.8128348
FDR19,OUT010,321.18982
DRB13,OUT018,2525.438133
FDS21,OUT035,1005.946979
FDQ40,OUT045,2864.155732
NCE55,OUT013,2891.125264
FDX43,OUT027,4353.363987
FDS12,OUT049,2026.801336
DRK01,OUT027,2409.420927
FDN25,OUT017,861.0204574
FDB60,OUT046,2934.522777
FDQ13,OUT017,1305.379648
DRK13,OUT045,2897.033618
DRF25,OUT018,457.3144933
NCD42,OUT019,209.4547249
FDW25,OUT045,1229.2297
NCV29,OUT027,4713.274906
NCK42,OUT035,3657.407674
DRJ13,OUT027,4175.090882
DRD15,OUT017,3643.16118
FDM27,OUT045,2511.539361
FDZ50,OUT018,2458.776439
FDC04,OUT046,3497.113958
FDF50,OUT049,3245.164112
FDP15,OUT045,3703.594071
FDK46,OUT035,4398.062276
FDZ56,OUT018,2351.821071
FDY60,OUT049,2274.326823
FDB10,OUT035,4049.8537
FDR57,OUT045,2495.880274
FDU58,OUT049,3072.068201
FDH02,OUT046,1428.708589
FDP48,OUT013,2850.775841
FDI46,OUT035,4292.512042
FDW56,OUT013,3201.872856
NCM19,OUT010,269.9702751
FDS50,OUT027,5629.213674
FDK24,OUT013,652.6992129
FDO36,OUT017,2924.255551
FDK45,OUT027,2971.386778
NCL05,OUT045,735.6272834
FDL32,OUT018,1472.360343
FDA28,OUT049,1952.004046
FDY36,OUT018,957.2712812
FDP32,OUT018,1727.733926
FDL50,OUT046,2049.580133
DRC24,OUT049,2494.69242
NCS18,OUT017,1705.893717
FDD16,OUT017,1170.599874
NCV18,OUT013,1251.645666
FDX07,OUT046,3130.290184
NCZ05,OUT027,2677.722117
NCI31,OUT013,554.0046302
FDK14,OUT049,1288.499195
NCR06,OUT045,719.7046075
NCF54,OUT049,2870.058084
DRG23,OUT010,326.7727709
FDD53,OUT046,719.0848077
NCM31,OUT027,3678.235417
FDT16,OUT017,4096.315702
FDR40,OUT035,1259.061954
DRG25,OUT017,2985.195811
FDT10,OUT035,980.5287476
FDY32,OUT013,2660.492568
FDN50,OUT035,1488.169878
FDZ35,OUT019,260.3724818
NCP54,OUT045,1759.849071
NCD07,OUT035,1734.578415
FDS02,OUT018,2613.780268
DRN59,OUT018,612.3715958
DRB24,OUT013,2508.456999
FDP37,OUT027,3299.744206
DRB01,OUT018,2656.43921
FDR47,OUT046,2944.679402
NCM31,OUT010,312.1950925
NCF06,OUT027,6219.25601
NCV17,OUT027,3396.497748
FDS10,OUT049,2963.25707
FDN52,OUT035,1389.580418
FDZ48,OUT013,1735.618686
FDJ48,OUT049,3959.651026
DRB13,OUT027,5061.285247
FDV59,OUT017,3447.997741
FDL32,OUT035,1797.276485
FDZ12,OUT035,2287.941816
NCR06,OUT027,1033.099208
FDP51,OUT017,1954.034969
FDY22,OUT013,2174.766244
FDZ38,OUT049,2827.151642
NCO54,OUT035,829.7580461
FDR23,OUT035,2920.734318
FDM38,OUT049,785.1479899
FDS25,OUT013,1665.377591
FDZ22,OUT013,1233.823095
FDZ20,OUT019,592.305729
FDD45,OUT010,251.5515874
FDN03,OUT049,4038.501762
NCW30,OUT046,3651.275912
FDY24,OUT027,1468.537108
FDJ26,OUT019,461.7022163
FDM15,OUT049,2436.485726
NCW54,OUT027,1432.59323
FDA23,OUT045,1447.106185
FDA39,OUT019,209.6940731
FDZ12,OUT017,2332.074602
NCB42,OUT046,1773.328156
FDL16,OUT046,759.7356816
FDO24,OUT019,347.3831333
NCP42,OUT046,2909.650105
FDR19,OUT018,1952.637914
DRL01,OUT045,3802.976723
FDV37,OUT046,3374.246274
FDI41,OUT010,325.9040316
FDF58,OUT049,958.2591112
NCF43,OUT018,1949.394781
FDN02,OUT049,3397.851122
NCP41,OUT035,1659.082289
NCY17,OUT027,1132.277663
FDL58,OUT027,6362.223592
NCA30,OUT027,4918.777532
FDE46,OUT018,2080.127999
FDY38,OUT035,3963.332102
NCH29,OUT027,2448.940608
FDO20,OUT045,4079.07638
FDP44,OUT018,1328.30895
FDM02,OUT027,2351.342938
FDJ14,OUT027,2099.862931
FDH04,OUT010,248.1360486
DRK23,OUT046,3600.633824
NCW05,OUT046,1636.249934
FDF12,OUT049,2403.725921
FDL51,OUT019,463.5966423
FDN03,OUT018,3189.903429
DRJ37,OUT049,2471.560496
FDM12,OUT019,400.8555718
FDA16,OUT045,3253.227672
NCB07,OUT017,3165.836037
NCI17,OUT019,261.2416663
FDR51,OUT046,2525.552362
FDJ55,OUT045,3679.497796
NCZ17,OUT013,579.6991686
FDU25,OUT013,861.0768966
NCG18,OUT045,1497.392377
DRM11,OUT017,3933.293766
FDH16,OUT035,1386.184902
FDZ04,OUT018,783.374677
NCX53,OUT035,2291.129928
FDX38,OUT027,1283.319951
FDX09,OUT046,2687.927043
NCW05,OUT018,1437.209851
NCS41,OUT017,2987.287134
FDI26,OUT046,2697.764052
NCZ41,OUT027,3284.944958
NCK06,OUT046,1877.989309
FDX23,OUT027,2461.982697
NCA42,OUT046,2405.961233
FDC20,OUT049,833.689282
DRC49,OUT018,1977.522489
FDX01,OUT013,1800.707194
FDC08,OUT045,3696.53616
FDC02,OUT017,3926.638611
FDK10,OUT045,2918.770764
DRC24,OUT013,2462.500341
FDW16,OUT019,247.8835647
NCU06,OUT018,3158.862855
DRA59,OUT045,3010.279833
FDR24,OUT019,245.9472928
DRL35,OUT018,550.6161673
FDA49,OUT013,1279.252431
NCC55,OUT046,628.5765388
DRD24,OUT019,319.6423165
NCE55,OUT049,2929.559894
FDT33,OUT045,2731.484201
NCT53,OUT013,2668.533688
FDS26,OUT046,3666.139506
FDL22,OUT018,1196.172822
FDP44,OUT017,1687.192292
FDC52,OUT018,1985.654381
FDI53,OUT010,349.8311844
FDZ23,OUT046,3182.40732
NCT18,OUT013,3012.041554
FDR13,OUT046,1931.828677
FDB09,OUT010,287.0466322
FDZ60,OUT013,1656.446361
FDB11,OUT046,3315.492053
FDC10,OUT018,1565.232821
FDW56,OUT035,3279.444942
FDK14,OUT027,2114.975404
DRE27,OUT027,2448.940608
FDA38,OUT017,3739.005729
FDT11,OUT045,3085.892908
FDP15,OUT035,4370.879092
FDV27,OUT035,1394.977777
FDS36,OUT027,2900.75502
FDY40,OUT027,1276.792427
NCF19,OUT049,779.0498592
FDF53,OUT045,2972.566683
FDS14,OUT027,4123.81922
FDE56,OUT046,1003.060852
FDZ19,OUT035,2971.391174
FDZ46,OUT013,1713.840219
FDR16,OUT046,3588.080979
FDG29,OUT018,536.9358858
NCE30,OUT017,3414.493683
FDZ40,OUT046,845.2767233
FDG58,OUT018,2068.090259
DRH03,OUT013,1416.788535
FDZ47,OUT045,1493.722231
FDV04,OUT018,2097.561855
FDZ10,OUT018,1711.652478
FDG46,OUT017,1841.186199
NCF07,OUT045,1431.549132
FDY44,OUT035,3333.303167
FDB21,OUT013,4033.902238
FDS20,OUT035,3060.767008
FDS49,OUT049,1228.981778
FDX55,OUT027,5596.9376
NCQ02,OUT018,2607.554715
FDR25,OUT013,4066.162311
DRG39,OUT045,843.8775841
FDB46,OUT046,3595.568977
NCC30,OUT018,2500.837865
FDE58,OUT035,1871.744922
FDC05,OUT019,425.3948819
FDY15,OUT046,2665.219911
FDG14,OUT046,2533.326344
FDL08,OUT049,3901.044164
FDQ47,OUT013,522.7688258
FDN12,OUT035,1699.318496
FDW10,OUT013,2929.923143
FDD02,OUT035,1835.650092
FDX35,OUT010,515.855756
FDT35,OUT046,2884.059391
DRN47,OUT019,386.7096726
FDB11,OUT010,504.3948923
FDN20,OUT045,2469.261877
FDB59,OUT035,3382.758033
FDJ58,OUT045,2807.479914
FDU60,OUT046,2870.678561
FDS03,OUT049,1016.731233
FDU40,OUT019,413.26218
DRH15,OUT049,716.8926396
FDD04,OUT027,3779.939054
FDQ01,OUT046,4126.703622
FDF28,OUT035,2037.609269
FDD22,OUT010,270.9891798
FDY19,OUT046,1802.416694
FDN33,OUT035,1482.045375
FDV36,OUT035,1990.13499
FDW01,OUT010,329.9106527
FDJ28,OUT049,3188.472519
FDB17,OUT035,2998.790882
FDM40,OUT049,2298.004203
FDV46,OUT045,2031.076716
FDQ44,OUT049,1916.434722
NCD42,OUT046,637.1130724
DRH37,OUT046,2498.456074
FDR10,OUT018,2272.535098
NCD06,OUT027,1148.948441
FDI53,OUT046,2737.343235
FDG16,OUT035,3695.256904
DRB25,OUT046,1640.832772
FDY09,OUT046,2661.997512
FDX48,OUT045,2451.295551
FDC03,OUT010,426.2923417
FDT47,OUT035,1531.534216
FDW44,OUT027,4586.461896
FDT24,OUT017,1189.706339
FDT12,OUT019,507.8334722
NCS38,OUT035,1758.812876
FDO39,OUT035,3116.266499
FDA13,OUT046,656.440548
FDO48,OUT035,3793.558685
DRJ01,OUT017,2583.01056
FDD53,OUT018,510.5716444
NCT05,OUT049,4037.532435
FDQ51,OUT045,659.0072209
FDU60,OUT013,2597.537443
FDC59,OUT046,981.6659884
FDP36,OUT035,862.1168076
NCM19,OUT017,1774.572104
FDL16,OUT035,698.7122362
FDE50,OUT018,2505.049634
NCR18,OUT013,653.1858499
NCD30,OUT035,1485.925913
FDH31,OUT013,1464.60632
FDD56,OUT019,366.8235962
FDC47,OUT049,3733.711081
FDZ21,OUT045,1416.37
FDM01,OUT049,1533.28547
FDF24,OUT013,1194.803583
FDW23,OUT017,608.8075931
FDY52,OUT018,779.4578979
DRH37,OUT027,4303.935414
DRO47,OUT027,2934.921252
FDR25,OUT049,4250.843275
FDQ24,OUT027,6116.412899
DRJ51,OUT018,3178.439787
NCU06,OUT035,3935.63678
NCV18,OUT018,1058.885413
NCC06,OUT027,3328.662544
FDZ01,OUT018,1347.482188
FDT14,OUT017,1967.029456
FDD11,OUT019,583.7318735
FDN09,OUT017,3773.620489
NCO18,OUT010,379.4399245
FDZ50,OUT045,2997.528999
FDS44,OUT013,3740.590657
FDI36,OUT045,3239.033354
FDA26,OUT010,483.8663546
NCY53,OUT049,1793.238944
FDF32,OUT049,3297.948681
FDF59,OUT010,288.8426691
FDB20,OUT046,1175.46124
DRH11,OUT035,863.7528082
FDT03,OUT049,3080.31064
NCH06,OUT035,4186.831737
FDR55,OUT049,3087.97131
FDI10,OUT035,2909.618983
FDZ12,OUT045,2051.390473
FDM12,OUT049,3086.806506
DRB25,OUT045,1547.148259
NCS41,OUT013,3013.20189
NCT53,OUT049,2690.088198
NCD55,OUT013,593.6955852
FDY08,OUT049,2234.808998
NCP55,OUT049,839.9708536
FDA33,OUT013,2365.847406
FDQ33,OUT013,2380.040745
FDE45,OUT027,4716.511403
FDT26,OUT013,1807.162401
NCV53,OUT049,3848.860553
FDK60,OUT027,2583.400742
NCJ29,OUT046,1281.952845
FDI15,OUT045,3784.648725
FDX21,OUT013,1686.845145
FDV49,OUT019,623.548914
DRO59,OUT046,1185.749095
FDZ14,OUT045,1899.019133
FDP32,OUT027,3287.670165
FDC33,OUT017,3294.656363
FDT14,OUT010,287.2030231
NCN54,OUT027,1970.450126
FDR57,OUT027,4184.708583
DRK12,OUT046,575.4042088
FDX52,OUT049,3210.582521
FDX08,OUT010,382.8495154
FDP10,OUT010,262.9251693
NCP50,OUT045,1150.155859
NCL06,OUT013,4286.888859
FDP25,OUT013,3661.856012
FDE53,OUT013,1580.994713
FDL27,OUT017,1026.242525
FDC35,OUT049,3432.302826
DRJ47,OUT010,365.7930034
FDD16,OUT018,975.6752522
NCN42,OUT049,2407.919175
FDC38,OUT027,3478.181242
NCO07,OUT045,3118.63228
FDQ20,OUT049,621.2363548
FDI32,OUT046,1734.008617
FDN20,OUT010,363.8242146
DRJ51,OUT027,5781.460272
FDU08,OUT045,1406.240666
DRN37,OUT019,359.8305621
FDD05,OUT010,282.7142525
FDW15,OUT046,2512.9824
FDI52,OUT046,1902.996379
DRM11,OUT049,4093.326807
NCO06,OUT045,606.6481181
FDU38,OUT049,3156.813851
FDU59,OUT018,2242.953972
FDJ10,OUT046,2331.975315
FDM13,OUT049,2154.931532
NCJ30,OUT019,360.8710202
FDM45,OUT018,1593.119324
FDP36,OUT045,724.0241715
NCD30,OUT010,253.5690298
FDN48,OUT017,1475.325651
FDY32,OUT049,2661.464122
FDU47,OUT046,2384.680996
FDF17,OUT019,424.6299654
FDP34,OUT017,2545.811783
FDA47,OUT049,2647.616323
DRD27,OUT027,2521.907544
FDW38,OUT045,780.8279919
FDZ15,OUT019,287.8278908
FDZ03,OUT027,4992.791532
NCN19,OUT049,3130.906711
FDG02,OUT035,3209.392296
FDS31,OUT035,3108.337516
FDW43,OUT019,509.7245104
FDZ47,OUT010,259.8644597
FDO57,OUT017,2611.428915
NCL07,OUT013,583.4909086
NCV42,OUT013,1689.160738
FDP40,OUT017,1828.832784
FDP48,OUT019,391.480658
FDH21,OUT017,2601.651238
NCP02,OUT049,917.7996674
FDK24,OUT049,715.9530716
FDC41,OUT045,1102.117352
FDF08,OUT017,1368.267491
FDO49,OUT017,810.3154517
FDS56,OUT027,6315.026735
FDX46,OUT018,755.1645467
FDQ07,OUT013,3462.601246
FDC32,OUT010,248.09379
FDT21,OUT019,568.5461881
FDG58,OUT045,2489.881051
FDW14,OUT049,1254.583526
DRA12,OUT027,3675.478346
FDV27,OUT013,1281.938376
DRD25,OUT013,1718.489147
DRF48,OUT027,4880.879399
FDX24,OUT017,1456.275653
DRJ51,OUT046,3362.089263
FDE45,OUT045,2645.525279
FDE14,OUT046,1649.708124
FDG53,OUT045,2003.601841
FDT08,OUT046,2276.956874
DRC27,OUT027,6060.18416
FDG20,OUT035,3002.080291
FDC21,OUT046,1778.783325
FDV31,OUT018,2472.161189
FDB58,OUT045,2234.703933
FDV23,OUT046,1907.553568
FDA25,OUT019,258.1915387
FDC15,OUT046,2421.74931
FDU47,OUT049,2184.760096
FDE23,OUT013,681.1062235
FDS08,OUT013,2907.762712
FDW03,OUT027,2771.076103
FDJ60,OUT018,2175.694944
FDM34,OUT017,2079.532187
FDW33,OUT013,1598.336386
FDZ40,OUT013,787.0725343
FDE33,OUT018,1018.305925
NCC06,OUT010,290.8493918
FDU11,OUT046,1827.918512
FDL44,OUT017,2644.58368
NCZ29,OUT017,2043.232081
FDG28,OUT010,564.300251
FDL12,OUT018,742.0003632
FDD52,OUT017,1765.197548
FDO15,OUT013,1034.90455
NCN29,OUT027,1221.204664
FDW36,OUT013,1637.249671
FDB21,OUT046,3471.281476
FDZ28,OUT013,1940.652543
FDY10,OUT035,1780.186685
DRG39,OUT017,819.7631848
FDN28,OUT013,1506.426092
FDV15,OUT035,1601.842727
DRI13,OUT035,3717.34554
FDH20,OUT046,1557.911066
FDY51,OUT013,3676.957353
FDE16,OUT013,3462.897881
FDX40,OUT018,477.1282906
FDC48,OUT018,1041.080201
FDS14,OUT046,2381.789338
FDX56,OUT017,3444.838298
FDI10,OUT046,2911.163117
FDI14,OUT013,2262.685442
DRM48,OUT013,542.3115565
NCH07,OUT027,4180.460195
FDY26,OUT013,3312.851691
FDD02,OUT027,3089.958967
FDM12,OUT046,3198.909339
DRF01,OUT010,318.0475093
FDV36,OUT046,1936.61917
DRI59,OUT013,3730.896968
FDV03,OUT018,2168.289457
FDO39,OUT017,3047.700642
NCB07,OUT018,2760.299778
FDH38,OUT027,3004.906621
FDZ13,OUT035,824.6655043
NCZ30,OUT046,1872.381762
NCA06,OUT035,587.1678546
FDB04,OUT049,1268.663681
FDN50,OUT013,1351.748571
NCG06,OUT049,4045.612379
NCY17,OUT018,571.7048905
FDC23,OUT046,2712.31456
FDK33,OUT049,3492.538791
FDR03,OUT049,3436.315892
FDZ07,OUT045,912.0465806
FDO38,OUT013,1148.617022
FDS59,OUT046,1775.734247
DRM11,OUT019,611.3846012
FDX52,OUT027,5155.993631
DRJ35,OUT018,753.6845811
NCP53,OUT046,3465.06743
FDW15,OUT019,320.9509319
DRI47,OUT045,2089.136657
DRZ11,OUT035,2005.660177
FDS02,OUT013,3081.907062
DRD49,OUT018,3263.036447
FDW38,OUT049,755.844451
FDR21,OUT019,380.3151758
FDE40,OUT013,912.8168366
FDI02,OUT045,1692.858187
FDQ04,OUT045,684.0884487
FDY14,OUT017,3986.582992
NCT54,OUT046,1479.793788
DRD25,OUT017,1782.525961
DRE01,OUT045,3514.739082
FDJ12,OUT010,459.0712928
NCZ05,OUT049,1637.430822
DRB25,OUT019,274.1018965
NCC31,OUT045,2296.357503
FDM16,OUT045,1102.728387
DRG11,OUT049,1675.220767
FDV24,OUT027,3913.314575
FDV43,OUT046,731.8234688
FDG05,OUT018,2063.460498
FDV23,OUT010,285.5405326
FDI58,OUT018,1174.789063
FDQ11,OUT017,4059.85394
FDC05,OUT027,5225.510682
FDF40,OUT013,3852.970433
FDU02,OUT018,3145.054055
FDT32,OUT013,2921.274466
NCF06,OUT017,3947.10245
FDT46,OUT013,744.9198025
FDR58,OUT010,247.5950776
FDY04,OUT046,2756.746399
FDT58,OUT045,2445.244059
FDE46,OUT049,2498.910756
DRH11,OUT017,865.0292266
DRI51,OUT046,2603.060662
FDC35,OUT017,3295.171595
FDP45,OUT035,4288.873125
FDC45,OUT017,2743.517147
FDU01,OUT045,3005.053641
FDJ53,OUT010,281.6492657
FDJ46,OUT017,2815.163142
FDX07,OUT013,2897.537628
NCI30,OUT049,3953.412815
FDE47,OUT027,3227.110624
FDV48,OUT045,1145.995782
FDN16,OUT019,258.1915387
FDM52,OUT013,2334.253698
FDA32,OUT027,5554.407248
FDH05,OUT017,3757.70413
FDW25,OUT010,243.2950403
FDQ09,OUT046,1746.265564
NCM17,OUT010,212.5803513
DRM59,OUT046,2356.096704
FDV47,OUT027,2113.977461
DRE15,OUT035,1109.764634
FDS25,OUT010,270.6544552
NCZ05,OUT018,1386.907624
NCV05,OUT019,337.7237312
DRM37,OUT046,2955.222478
FDV58,OUT027,5064.236866
FDN22,OUT027,6214.470485
NCO06,OUT049,542.4138916
FDT56,OUT019,220.5221744
FDM02,OUT013,1275.234598
FDA09,OUT046,3072.593882
NCC06,OUT035,1996.233563
NCL54,OUT049,2918.849435
NCB55,OUT017,914.3599358
FDB12,OUT017,1698.309871
NCA54,OUT049,2966.624457
NCS38,OUT049,1849.415819
FDC02,OUT049,4074.030842
FDK44,OUT019,371.6761168
FDE16,OUT035,3529.230889
NCS05,OUT035,2104.737444
FDZ59,OUT045,2698.073409
FDI20,OUT017,3393.950079
FDQ14,OUT046,2305.431511
FDF53,OUT017,3019.674786
FDW25,OUT017,1329.079948
NCQ43,OUT010,265.6310918
FDX52,OUT013,3016.495824
FDE28,OUT045,3726.335455
FDN15,OUT017,2235.278963
FDO28,OUT017,1909.433048
FDQ33,OUT045,2203.638971
FDM22,OUT010,218.5384124
FDJ03,OUT017,756.0966851
FDI16,OUT045,772.7741017
FDI09,OUT027,6041.036287
FDX55,OUT013,3635.395107
FDS23,OUT027,3347.268881
DRC12,OUT045,2821.684129
FDH41,OUT049,3544.329133
FDN01,OUT013,2867.069053
FDV55,OUT045,2089.620822
NCJ19,OUT013,815.7227959
NCY29,OUT010,218.5521544
FDP03,OUT018,1606.786052
FDZ52,OUT045,1590.569243
FDH31,OUT010,261.4646239
FDQ19,OUT018,3112.685073
FDS15,OUT035,1701.35059
FDN32,OUT017,2954.545849
FDH32,OUT049,1546.175009
FDF33,OUT017,1742.817683
FDJ22,OUT046,2872.027891
FDG56,OUT010,224.443753
FDC05,OUT046,3325.286168
FDK09,OUT013,3795.614535
NCV29,OUT045,2594.902155
NCC43,OUT019,577.1264492
NCA42,OUT049,2582.794293
FDC10,OUT046,1963.916212
FDC16,OUT013,1268.009954
NCL17,OUT013,2231.802209
FDA51,OUT035,1850.192897
FDW01,OUT017,2471.36573
NCF30,OUT045,1847.719123
FDN49,OUT013,620.4211886
FDY20,OUT045,1334.559184
FDC15,OUT045,2286.071485
FDY24,OUT046,833.6210698
NCG43,OUT017,1486.522112
FDA48,OUT013,3722.629309
NCF55,OUT017,579.8826534
FDL38,OUT049,1316.724535
NCQ29,OUT018,3477.867727
FDC34,OUT017,2609.145417
FDP36,OUT027,1370.694939
FDN50,OUT010,253.1353084
FDO23,OUT049,1475.839274
FDT56,OUT013,836.2163013
FDT13,OUT027,4931.383176
FDZ03,OUT013,2939.581546
FDQ03,OUT010,534.1695005
FDU44,OUT045,2604.699863
FDD03,OUT049,3749.959952
NCH30,OUT013,1716.722498
FDS60,OUT010,383.8041083
FDG08,OUT046,2920.418086
FDX38,OUT017,740.4097197
FDD22,OUT017,1811.026613
FDW51,OUT013,3324.293537
FDL09,OUT017,2825.342982
FDZ60,OUT045,1553.880247
NCH07,OUT046,2429.592787
NCQ41,OUT049,3260.971135
FDW04,OUT049,1990.304565
FDI08,OUT027,6165.212035
FDR19,OUT019,318.358192
FDV13,OUT046,1381.965972
FDB52,OUT017,3905.803496
FDZ48,OUT027,2883.561502
NCO14,OUT049,716.4228038
FDZ50,OUT013,2888.63287
FDN27,OUT019,283.8582817
FDQ60,OUT013,1823.356537
FDR49,OUT017,718.3536312
DRJ35,OUT027,1547.373747
DRI49,OUT017,1281.222819
FDB47,OUT017,3355.984091
FDP37,OUT010,289.1178129
FDR26,OUT049,2920.502378
FDY31,OUT019,323.3319645
FDC11,OUT045,1294.179622
DRP47,OUT035,4268.751989
NCY54,OUT018,2383.878003
FDR27,OUT046,2219.189805
FDQ21,OUT019,291.2505923
NCQ29,OUT035,4442.911297
FDJ02,OUT046,2483.535515
FDE21,OUT018,1530.470706
FDM39,OUT046,2704.323074
FDZ01,OUT017,1639.149138
NCB19,OUT018,1120.723781
FDU03,OUT046,3092.232153
FDP27,OUT049,3114.60761
DRF01,OUT045,2115.157766
FDM03,OUT049,1705.664169
FDV01,OUT046,2639.67697
FDS16,OUT046,2466.080507
FDO45,OUT035,1420.040009
NCX06,OUT035,3031.412478
FDP13,OUT046,612.9519618
NCR38,OUT018,3415.903571
FDA01,OUT013,827.5054786
FDT26,OUT017,1926.184899
FDD44,OUT027,6286.006896
FDB26,OUT013,776.8820657
FDP45,OUT019,585.8554507
NCP55,OUT046,895.2921982
FDT23,OUT017,1225.9924
FDO51,OUT045,605.9707456
FDA44,OUT046,905.4428896
NCJ31,OUT018,3282.665022
FDX37,OUT045,1432.514998
NCD18,OUT049,3728.48882
FDN40,OUT027,4058.887388
FDL33,OUT017,3141.459556
DRF48,OUT035,3176.514333
FDW08,OUT035,1613.31292
FDX39,OUT018,2808.044614
FDB38,OUT049,2606.396126
FDY46,OUT018,2598.193192
NCB06,OUT049,2613.402028
FDA34,OUT035,2875.899001
FDA35,OUT045,1863.937852
FDQ07,OUT035,3763.140357
FDU32,OUT045,1762.360554
FDU26,OUT013,1811.087246
FDU13,OUT010,319.7613393
FDO09,OUT035,4444.88647
FDW03,OUT019,258.4419377
FDB38,OUT013,2482.774132
FDL26,OUT010,334.2228118
NCN43,OUT045,1785.2372
FDH08,OUT045,3378.498463
NCC31,OUT019,342.4685901
FDH14,OUT035,2308.695427
FDL40,OUT017,1553.898084
FDD20,OUT035,1929.745829
NCV53,OUT035,4109.801085
FDD16,OUT045,1081.588744
FDP24,OUT035,1878.320289
FDQ25,OUT045,2808.650029
FDM38,OUT035,873.0332736
NCT18,OUT010,383.4334895
FDM34,OUT049,2149.532871
DRH37,OUT010,355.9987598
NCE07,OUT013,2282.436443
FDG12,OUT013,1773.131261
FDB59,OUT010,427.9616731
FDS10,OUT018,2499.368098
FDN21,OUT010,346.4506791
FDM02,OUT045,1310.894376
FDO44,OUT049,1787.363915
NCN17,OUT017,1619.874804
FDH16,OUT018,1202.440881
FDL44,OUT046,2447.694436
FDY47,OUT017,2107.148853
DRI39,OUT046,873.6149784
NCX54,OUT018,1384.885765
FDE59,OUT046,624.334724
FDO46,OUT045,3084.7135
DRE13,OUT046,1350.479344
FDW14,OUT013,1284.556517
FDF35,OUT046,1650.000909
FDO50,OUT019,254.0563125
DRF49,OUT017,1834.909562
FDT60,OUT049,2028.64342
FDP38,OUT045,783.481387
FDA31,OUT027,4542.051934
FDY52,OUT010,222.9761826
FDD03,OUT027,5822.397259
FDN52,OUT018,1082.875858
FDU20,OUT010,284.4360175
FDD22,OUT035,1699.318496
NCB55,OUT019,224.4279747
FDN27,OUT045,1715.35539
FDD16,OUT013,1118.219216
FDW48,OUT046,1216.01127
DRN35,OUT045,636.9966077
FDX25,OUT049,2996.793671
DRD49,OUT049,3818.096772
FDE21,OUT019,280.5394792
FDN44,OUT035,2603.99948
DRC01,OUT049,691.8090387
NCK30,OUT046,3594.633328
FDU39,OUT013,849.9962919
FDB49,OUT013,1442.704129
FDS12,OUT045,1817.650331
FDR57,OUT018,2086.512978
FDX22,OUT027,5472.43239
FDC60,OUT013,1309.994804
NCE42,OUT049,3769.924155
NCK42,OUT049,3549.53284
DRE01,OUT017,3762.304656
FDE57,OUT018,1938.35936
DRK59,OUT019,523.3418291
FDB10,OUT027,5883.391895
FDQ25,OUT046,2954.37259
FDY26,OUT017,3467.430908
FDG28,OUT049,3970.817817
FDM14,OUT049,1718.535406
NCH29,OUT049,1550.171876
FDD48,OUT049,1833.408621
FDC17,OUT045,3093.662505
DRH49,OUT027,2073.436488
FDN44,OUT018,2224.226583
FDC29,OUT045,1749.012035
DRK01,OUT019,257.2252828
FDD48,OUT017,1822.360197
FDB59,OUT013,3305.902014
FDY45,OUT010,594.523623
FDX60,OUT035,1167.800001
FDT09,OUT010,301.3297095
DRB24,OUT018,2123.999319
FDL13,OUT035,3973.012277
FDN16,OUT035,1645.134252
FDK57,OUT013,1876.526629
FDO22,OUT027,2107.967944
FDC57,OUT010,421.9648286
FDZ13,OUT027,1312.534007
FDW27,OUT013,2385.837879
FDX10,OUT049,553.4580759
FDY08,OUT018,1858.099653
FDA49,OUT017,1347.289613
FDC32,OUT018,1239.561636
FDO04,OUT035,814.9764677
NCZ54,OUT013,2599.622164
FDY40,OUT045,691.7412089
FDW36,OUT045,1546.691852
FDE11,OUT017,3056.285801
DRE37,OUT045,2782.423708
NCK19,OUT017,3114.964879
FDT19,OUT035,2968.668217
FDE56,OUT045,888.2533909
FDZ57,OUT010,294.2850565
FDB35,OUT035,1484.318675
FDF09,OUT010,207.4465479
FDO34,OUT046,2570.028576
FDA55,OUT046,3768.374485
NCM18,OUT035,914.4845356
FDJ20,OUT019,282.4460135
DRQ35,OUT019,295.0914423
FDG02,OUT013,3151.215844
NCU29,OUT018,1990.526802
FDL27,OUT027,1575.398699
NCA54,OUT035,2995.607285
FDJ32,OUT035,938.941586
FDB21,OUT019,548.3865795
FDR46,OUT035,2360.608125
FDZ32,OUT046,1727.628482
DRF36,OUT017,3060.365665
NCU54,OUT017,3352.779856
NCI31,OUT017,552.0866537
DRA59,OUT035,3137.160464
